% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics blockSize=882 stepSize=441
1.05473613e+02,8.84241295e+01,5.29755559e-01,-2.14746037e+01
9.02642048e+01,8.79438359e+01,7.88324204e-01,-1.34961421e+01
7.67462011e+01,7.87527716e+01,9.94113015e-01,-1.10602459e+01
6.34533986e+01,7.43240123e+01,1.32502853e+00,-6.62869108e+00
5.82220091e+01,7.26472140e+01,1.48243308e+00,-4.91624212e+00
6.03451227e+01,7.29110363e+01,1.44454446e+00,-5.65044476e+00
4.74498408e+01,6.22195142e+01,1.94298008e+00,-1.86745921e+00
4.63505323e+01,6.17829674e+01,1.95943914e+00,-1.55848658e+00
3.87377152e+01,5.45592561e+01,2.20407396e+00,7.18910512e-01
4.05224662e+01,5.53575429e+01,2.07001139e+00,-2.75134534e-01
3.59531727e+01,5.55743326e+01,2.41869943e+00,2.80599576e+00
8.10501480e+01,6.79492617e+01,9.11944673e-01,-2.00478930e+01
8.99484974e+01,7.58542033e+01,8.65602526e-01,-1.99992382e+01
7.47072808e+01,8.40667346e+01,1.24822663e+00,-7.82318521e+00
9.37514336e+01,8.72869153e+01,9.34995805e-01,-1.50319177e+01
1.06017948e+02,9.03599683e+01,7.44665708e-01,-2.01560135e+01
1.04231197e+02,9.16688644e+01,7.44904871e-01,-1.83315331e+01
9.02251775e+01,8.84853441e+01,9.12608149e-01,-1.29395777e+01
9.58452667e+01,8.86973375e+01,8.46478836e-01,-1.55376351e+01
1.02335180e+02,8.91471093e+01,7.65300895e-01,-1.87491595e+01
8.96970720e+01,8.41708968e+01,9.42898250e-01,-1.45979286e+01
9.21335853e+01,8.45306976e+01,8.93428236e-01,-1.56790033e+01
8.76236629e+01,8.01473115e+01,9.95684602e-01,-1.55344159e+01
8.52804105e+01,7.87383481e+01,1.06685216e+00,-1.49116080e+01
7.26101665e+01,7.26285901e+01,1.45146906e+00,-1.04460653e+01
8.39222393e+01,7.42100347e+01,1.15975518e+00,-1.65564616e+01
8.20352548e+01,7.83020250e+01,1.20386474e+00,-1.29750855e+01
9.01998073e+01,8.47735487e+01,1.07069683e+00,-1.42281845e+01
8.40540529e+01,8.30663872e+01,1.19706274e+00,-1.19070382e+01
6.97309229e+01,6.78558072e+01,1.58876230e+00,-1.07668571e+01
6.05099889e+01,6.80491473e+01,1.67550507e+00,-5.98952821e+00
6.36186465e+01,6.90248792e+01,1.59410005e+00,-7.26322794e+00
5.61461753e+01,6.92920249e+01,1.77017897e+00,-3.87629421e+00
5.21446892e+01,6.73758636e+01,1.80888427e+00,-2.96391236e+00
4.67804478e+01,5.85441562e+01,2.15596196e+00,-1.32809985e+00
4.51176867e+01,5.70943623e+01,2.21560029e+00,-6.36759075e-01
5.07474753e+01,5.72336245e+01,2.10493132e+00,-3.47673190e+00
4.75953593e+01,4.89346581e+01,2.24748224e+00,-4.27130452e+00
4.76244413e+01,5.39374039e+01,2.42166083e+00,-1.20724251e+00
8.79562857e+01,9.58249605e+01,9.62237546e-01,-9.62884243e+00
7.16808313e+01,8.44659526e+01,1.32837330e+00,-6.71241360e+00
6.67128999e+01,8.55212123e+01,1.35720186e+00,-5.18064451e+00
6.85496796e+01,8.39479443e+01,1.35977256e+00,-5.92157774e+00
5.13527843e+01,7.55507880e+01,1.85883755e+00,-1.51616880e+00
5.02684735e+01,7.30850552e+01,1.96578012e+00,-1.16786013e+00
3.70020509e+01,6.03501059e+01,2.54388165e+00,3.21540960e+00
3.41899903e+01,5.75871008e+01,2.70090510e+00,4.56718951e+00
3.39268557e+01,5.74513292e+01,2.74515441e+00,4.85111781e+00
2.81104507e+01,5.14572457e+01,3.05870320e+00,7.64239586e+00
2.49832514e+01,4.72915438e+01,3.37413751e+00,1.04790760e+01
3.01529144e+01,4.73531309e+01,3.03901137e+00,7.77322030e+00
5.62488892e+01,6.78955051e+01,1.63671716e+00,-4.57068382e+00
5.76961329e+01,6.95113381e+01,1.54952187e+00,-4.88715826e+00
4.25416188e+01,5.93534734e+01,2.41235209e+00,1.49941501e+00
4.33022049e+01,5.96306424e+01,2.36501705e+00,1.03751680e+00
4.88585804e+01,5.53866444e+01,2.41815482e+00,-1.67132513e+00
4.03703610e+01,5.39287323e+01,2.54160445e+00,2.21244241e+00
3.81857194e+01,5.31348603e+01,2.77978216e+00,4.04892444e+00
3.35236696e+01,5.10519571e+01,3.03230475e+00,6.66488905e+00
3.61700585e+01,5.53725823e+01,2.74101003e+00,4.20972896e+00
3.66104947e+01,5.44507013e+01,2.69556790e+00,3.75825308e+00
3.92278363e+01,5.61522726e+01,2.53423904e+00,2.28255618e+00
3.77302821e+01,5.51211163e+01,2.50013540e+00,2.43808261e+00
4.97235465e+01,6.05197336e+01,2.04756127e+00,-2.60248369e+00
4.20618487e+01,5.28287285e+01,2.28662703e+00,-2.13281732e-01
6.33259118e+01,6.04737106e+01,1.50884489e+00,-1.09894058e+01
5.70728683e+01,7.13062171e+01,1.71017352e+00,-3.77593837e+00
6.53482299e+01,8.28288676e+01,1.44844578e+00,-5.00656709e+00
6.84799840e+01,8.49655073e+01,1.34324808e+00,-5.73040380e+00
6.69757188e+01,8.66432238e+01,1.34609201e+00,-5.08941794e+00
7.41519785e+01,8.82848150e+01,1.19764220e+00,-6.97455550e+00
6.55724445e+01,8.68550534e+01,1.39622211e+00,-4.57458698e+00
5.72017317e+01,8.29152132e+01,1.62585023e+00,-2.66847254e+00
5.16200148e+01,7.55414455e+01,1.86935132e+00,-1.46740803e+00
5.01121684e+01,7.31916895e+01,1.89584290e+00,-1.27076078e+00
4.99225045e+01,6.77443587e+01,1.95623606e+00,-1.64765775e+00
5.18865655e+01,6.66157443e+01,1.78055960e+00,-3.06610026e+00
4.72275694e+01,6.31035440e+01,1.94779292e+00,-1.64244382e+00
4.37094336e+01,5.96473664e+01,2.01527562e+00,-8.96169170e-01
3.77352167e+01,5.48775635e+01,2.27937419e+00,1.30743430e+00
4.22948624e+01,5.73386529e+01,2.13295388e+00,-2.89261547e-01
3.76467745e+01,5.40682963e+01,2.39646276e+00,1.93940633e+00
3.85681150e+01,5.39402332e+01,2.38345675e+00,1.57215113e+00
3.53002172e+01,5.33883726e+01,2.48249381e+00,2.82882647e+00
3.42058555e+01,5.45640214e+01,2.51541830e+00,3.36267396e+00
3.80875262e+01,5.71716546e+01,2.39085646e+00,1.98142640e+00
3.50522669e+01,5.52808091e+01,2.51145975e+00,3.14201902e+00
4.55794771e+01,5.93029631e+01,2.03996207e+00,-1.52838712e+00
4.00803244e+01,5.67025906e+01,2.24594960e+00,7.62520406e-01
4.71624358e+01,6.42132155e+01,1.88072915e+00,-1.74533245e+00
5.07340542e+01,6.36190138e+01,1.82171746e+00,-3.06237149e+00
4.42694241e+01,6.10170900e+01,1.95529421e+00,-1.04910879e+00
6.40143467e+01,7.27075674e+01,1.48418615e+00,-6.52334472e+00
7.73732110e+01,8.63442543e+01,1.18829291e+00,-8.19996520e+00
6.97936559e+01,8.41634900e+01,1.41447842e+00,-5.82766245e+00
6.10461653e+01,7.90338726e+01,1.56560150e+00,-4.04862084e+00
6.14346639e+01,7.47395035e+01,1.51036933e+00,-5.03680820e+00
5.26974213e+01,6.79989030e+01,1.68989657e+00,-3.18218619e+00
6.24175077e+01,6.84377245e+01,1.47205846e+00,-7.22848935e+00
5.32430420e+01,6.21912898e+01,1.58521891e+00,-5.22755763e+00
6.02403532e+01,6.27493293e+01,1.50374197e+00,-8.48747565e+00
5.23927806e+01,6.07215495e+01,1.68371309e+00,-5.01927062e+00
5.03515449e+01,5.85716134e+01,1.83281738e+00,-4.26804797e+00
5.08257777e+01,5.93849865e+01,1.93857183e+00,-3.83537469e+00
4.89559179e+01,5.96483830e+01,1.97835991e+00,-2.83743006e+00
5.42136721e+01,6.21459927e+01,1.83556632e+00,-4.76423521e+00
6.44570775e+01,6.99948311e+01,1.46876445e+00,-7.72104124e+00
7.03428689e+01,7.02664514e+01,1.38861411e+00,-1.05162994e+01
6.01264856e+01,6.42138310e+01,1.68406412e+00,-6.95778045e+00
6.00480628e+01,6.45496692e+01,1.58903911e+00,-7.18835914e+00
5.80952123e+01,6.25198350e+01,1.58006660e+00,-7.12065263e+00
5.58388826e+01,6.26323634e+01,1.57583400e+00,-6.07977378e+00
5.30451751e+01,6.06743950e+01,1.63594209e+00,-5.37489146e+00
4.55679710e+01,5.53526326e+01,1.97674908e+00,-2.48948990e+00
4.80332115e+01,5.70139309e+01,1.93065036e+00,-3.18339889e+00
5.34724186e+01,5.82276650e+01,1.79989931e+00,-5.68114321e+00
4.90180885e+01,5.56127297e+01,2.03817640e+00,-3.47244818e+00
4.95959140e+01,5.53160532e+01,2.05351569e+00,-3.69826838e+00
4.07585257e+01,5.32657732e+01,2.24448987e+00,2.54471714e-01
7.29623346e+01,6.64769885e+01,1.32492416e+00,-1.41668031e+01
7.90598639e+01,7.29066066e+01,1.16274314e+00,-1.42879316e+01
7.68290391e+01,8.35682474e+01,1.14495700e+00,-8.84998029e+00
9.42718324e+01,8.99762617e+01,8.24607719e-01,-1.41059530e+01
1.10783712e+02,9.13251093e+01,6.41501420e-01,-2.23360093e+01
1.03791338e+02,9.60118974e+01,7.67446207e-01,-1.57107628e+01
1.13232161e+02,9.46901732e+01,6.05781748e-01,-2.14974588e+01
1.07008537e+02,9.28104422e+01,6.71861407e-01,-1.91382013e+01
1.05464360e+02,9.13498345e+01,7.20491398e-01,-1.91442733e+01
9.38959930e+01,9.02003052e+01,8.61104783e-01,-1.38195589e+01
8.84639897e+01,8.82393347e+01,1.05656880e+00,-1.19255035e+01
8.71158124e+01,9.08070521e+01,1.03102091e+00,-1.05870890e+01
7.82567258e+01,8.44754033e+01,1.20685437e+00,-9.02776111e+00
6.76879161e+01,7.98937616e+01,1.40769079e+00,-6.23681267e+00
7.26549648e+01,7.87753962e+01,1.34892920e+00,-8.34620592e+00
5.72849773e+01,6.99994991e+01,1.69485163e+00,-4.12688017e+00
5.62332803e+01,6.83752807e+01,1.72256359e+00,-3.99504188e+00
5.58531767e+01,6.17704329e+01,1.77457589e+00,-5.36876433e+00
5.28368189e+01,6.24471935e+01,1.89442099e+00,-3.56164151e+00
5.26516937e+01,6.48354107e+01,1.90653793e+00,-2.91775959e+00
4.75632998e+01,6.44095479e+01,2.10557899e+00,-6.37600258e-01
4.71611018e+01,6.49595905e+01,2.08423406e+00,-7.05385622e-01
4.84626641e+01,6.62307719e+01,2.05518469e+00,-1.00017340e+00
4.82247385e+01,6.74505584e+01,2.03599261e+00,-9.32270830e-01
4.85677158e+01,6.98656178e+01,2.04570688e+00,-6.85787961e-01
5.39113325e+01,7.36970013e+01,1.90650575e+00,-2.00425994e+00
4.12989529e+01,6.58665055e+01,2.37318227e+00,2.08972632e+00
4.62665979e+01,7.22267731e+01,2.12623592e+00,3.86078615e-01
1.13241626e+02,1.02131432e+02,4.77655167e-01,-1.74196622e+01
1.21107612e+02,1.05522499e+02,3.79143458e-01,-1.94829096e+01
9.70344118e+01,1.00324739e+02,7.65849746e-01,-1.15353582e+01
8.84813673e+01,9.71593423e+01,8.96563455e-01,-9.54612168e+00
8.20108205e+01,9.17832044e+01,1.05375477e+00,-8.69233686e+00
5.84174369e+01,8.07683274e+01,1.62782166e+00,-3.14622677e+00
6.37006846e+01,8.16720443e+01,1.57788148e+00,-4.37508288e+00
4.53128552e+01,7.17487530e+01,2.16540068e+00,6.12951112e-01
4.50344570e+01,7.09606122e+01,2.16810545e+00,6.28899499e-01
4.07056519e+01,6.67954704e+01,2.39401248e+00,2.20893368e+00
4.04784201e+01,6.35239142e+01,2.43988464e+00,2.32474097e+00
4.33923922e+01,6.17240769e+01,2.32488607e+00,9.11113455e-01
4.51442532e+01,5.12709606e+01,2.19871323e+00,-2.27703480e+00
5.05564578e+01,5.75285297e+01,2.04889246e+00,-3.72133158e+00
4.72012966e+01,5.46419276e+01,2.29789962e+00,-1.68306486e+00
5.06054562e+01,5.64736522e+01,2.12855623e+00,-3.45120333e+00
4.62253819e+01,5.14167554e+01,2.42754192e+00,-1.46904607e+00
3.62615740e+01,4.41715410e+01,2.70829026e+00,3.38991806e+00
3.34155413e+01,4.33823487e+01,2.76488036e+00,5.12958827e+00
2.89913327e+01,4.02037446e+01,2.92259364e+00,7.45069294e+00
2.64881281e+01,3.95882887e+01,3.06045962e+00,9.17422478e+00
2.88484616e+01,3.85590140e+01,3.22671507e+00,9.41018083e+00
2.26363408e+01,3.77024124e+01,3.56736786e+00,1.40341516e+01
2.60058686e+01,4.08569609e+01,3.22179531e+00,1.01825401e+01
2.14946130e+01,3.87450971e+01,3.55828112e+00,1.38157089e+01
1.91415643e+01,3.60171056e+01,4.13084239e+00,1.94030350e+01
4.59888488e+01,5.34588265e+01,1.60090771e+00,-4.72210553e+00
6.77221925e+01,7.34136831e+01,1.25887208e+00,-8.35186101e+00
7.12585796e+01,8.97577434e+01,1.23729575e+00,-5.80748782e+00
6.54091780e+01,9.07503491e+01,1.28703917e+00,-4.32091352e+00
7.09158394e+01,9.36538771e+01,1.13976107e+00,-5.40556983e+00
7.82414608e+01,9.81383127e+01,9.99711114e-01,-6.61249352e+00
7.10095624e+01,9.51663360e+01,1.13566538e+00,-5.26723096e+00
5.97409482e+01,9.01801498e+01,1.37568038e+00,-3.22688650e+00
4.44950725e+01,8.13591438e+01,1.85704204e+00,-1.13289610e-01
4.51460981e+01,8.27987181e+01,1.83616541e+00,-2.40634439e-01
5.19511568e+01,8.72121541e+01,1.60441592e+00,-1.67081771e+00
4.11121790e+01,7.79820321e+01,2.00091488e+00,6.77635189e-01
3.14686512e+01,6.73496986e+01,2.53660345e+00,4.03934892e+00
4.39399201e+01,7.63453486e+01,1.95362863e+00,2.05990525e-01
3.73506087e+01,6.61431207e+01,2.37813992e+00,2.87380393e+00
3.87223637e+01,6.61572433e+01,2.31057737e+00,2.38095295e+00
3.97436673e+01,6.59407107e+01,2.39368412e+00,2.51917348e+00
3.13543181e+01,5.87986022e+01,2.76402206e+00,5.55303409e+00
2.49118244e+01,5.39087939e+01,3.16082796e+00,8.86602325e+00
3.08424587e+01,5.65327509e+01,2.77315443e+00,5.65144447e+00
2.81494525e+01,5.50271842e+01,2.93411129e+00,6.99457532e+00
3.15582231e+01,5.60702478e+01,2.78044749e+00,5.57969335e+00
3.37959399e+01,5.88026259e+01,2.62741062e+00,4.41172972e+00
4.37985607e+01,6.48537929e+01,2.08512024e+00,3.10809077e-01
3.48127319e+01,5.99328052e+01,2.54822066e+00,4.02104188e+00
3.16616512e+01,5.69407330e+01,2.78460504e+00,5.62900993e+00
9.82099231e+01,1.00404932e+02,6.60946305e-01,-1.20755630e+01
1.31836783e+02,1.05228289e+02,2.32821068e-01,-2.53263530e+01
1.08194775e+02,1.01350151e+02,6.39159559e-01,-1.54401377e+01
9.13781485e+01,9.70273564e+01,9.45342733e-01,-1.03475939e+01
7.76051251e+01,9.20174671e+01,1.15909559e+00,-7.10971912e+00
6.94551052e+01,8.82659283e+01,1.34739962e+00,-5.29438883e+00
5.70588143e+01,8.04099079e+01,1.68894811e+00,-2.60562814e+00
4.93234762e+01,7.48726770e+01,1.98556029e+00,-5.37333333e-01
5.28904062e+01,7.72556623e+01,1.84112926e+00,-1.53298263e+00
5.14314430e+01,7.54678479e+01,1.87600458e+00,-1.21879405e+00
4.22443111e+01,6.87502495e+01,2.19969769e+00,1.21499601e+00
3.69626997e+01,6.52631503e+01,2.44045779e+00,3.05090505e+00
3.00183781e+01,5.99262391e+01,2.83761538e+00,5.87558778e+00
1.05733462e+02,1.02744821e+02,5.92978141e-01,-1.39747578e+01
6.72234830e+01,7.42255958e+01,1.63422984e+00,-6.86986724e+00
5.09028785e+01,6.08784574e+01,2.22041272e+00,-1.95937431e+00
4.28666864e+01,5.06886201e+01,2.54681206e+00,8.62883887e-01
3.76315024e+01,4.38642256e+01,2.67309547e+00,2.53978929e+00
3.52810540e+01,4.22816448e+01,2.51505580e+00,2.71458535e+00
3.97074588e+01,4.69069635e+01,2.25878942e+00,1.89346700e-01
3.71174878e+01,4.46003181e+01,2.45519569e+00,1.71672443e+00
3.25012530e+01,4.02584638e+01,2.80300651e+00,5.23089857e+00
3.37349931e+01,4.12889990e+01,2.73819685e+00,4.42358803e+00
3.13440826e+01,4.12343246e+01,2.87340439e+00,6.46098809e+00
2.50632787e+01,3.73180479e+01,3.34060107e+00,1.17272289e+01
1.82573758e+01,3.17317250e+01,4.62721461e+00,2.63241240e+01
3.58234582e+01,5.84986417e+01,2.40821662e+00,2.77953694e+00
7.99904440e+01,7.74409550e+01,1.07042091e+00,-1.27252234e+01
6.88442319e+01,8.18977977e+01,1.36925362e+00,-6.14892828e+00
8.89903278e+01,9.38245163e+01,9.56967232e-01,-1.04486862e+01
9.32824098e+01,9.59139037e+01,9.12121918e-01,-1.13762674e+01
9.21270927e+01,9.28541808e+01,9.20091935e-01,-1.20022682e+01
9.04728925e+01,8.95696102e+01,9.77632062e-01,-1.24185210e+01
8.68476354e+01,8.87778280e+01,1.06351691e+00,-1.11184324e+01
9.10428331e+01,8.69764708e+01,9.78325700e-01,-1.37332889e+01
